ID,Country,Year,Series,Value
40,Austria,2015,Gross domestic expenditure on R & D: Higher education (%),0.6
40,Austria,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.5
40,Austria,2015,Gross domestic expenditure on R & D: Funds from abroad (%),16.6
40,Austria,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),3.1
40,Austria,2016,Gross domestic expenditure on R & D: Business enterprises (%),53.4
40,Austria,2016,Gross domestic expenditure on R & D: Government (%),30.7
40,Austria,2016,Gross domestic expenditure on R & D: Private non-profit (%),0.5
40,Austria,2016,Gross domestic expenditure on R & D: Funds from abroad (%),15.5
31,Azerbaijan,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
31,Azerbaijan,2005,Gross domestic expenditure on R & D: Business enterprises (%),18.7
31,Azerbaijan,2005,Gross domestic expenditure on R & D: Government (%),77.5
31,Azerbaijan,2005,Gross domestic expenditure on R & D: Higher education (%),0
31,Azerbaijan,2005,Gross domestic expenditure on R & D: Private non-profit (%),1.3
31,Azerbaijan,2005,Gross domestic expenditure on R & D: Funds from abroad (%),2.4
31,Azerbaijan,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
31,Azerbaijan,2010,Gross domestic expenditure on R & D: Business enterprises (%),9.6
31,Azerbaijan,2010,Gross domestic expenditure on R & D: Government (%),88.2
31,Azerbaijan,2010,Gross domestic expenditure on R & D: Higher education (%),0.3
31,Azerbaijan,2010,Gross domestic expenditure on R & D: Private non-profit (%),1.9
31,Azerbaijan,2010,Gross domestic expenditure on R & D: Funds from abroad (%),0
31,Azerbaijan,2014,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
31,Azerbaijan,2014,Gross domestic expenditure on R & D: Business enterprises (%),30.5
31,Azerbaijan,2014,Gross domestic expenditure on R & D: Government (%),67.6
31,Azerbaijan,2014,Gross domestic expenditure on R & D: Higher education (%),0.8
31,Azerbaijan,2014,Gross domestic expenditure on R & D: Private non-profit (%),0.9
31,Azerbaijan,2014,Gross domestic expenditure on R & D: Funds from abroad (%),0.2
31,Azerbaijan,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
31,Azerbaijan,2016,Gross domestic expenditure on R & D: Business enterprises (%),29.9
31,Azerbaijan,2016,Gross domestic expenditure on R & D: Government (%),68.5
31,Azerbaijan,2016,Gross domestic expenditure on R & D: Higher education (%),1.4
31,Azerbaijan,2016,Gross domestic expenditure on R & D: Private non-profit (%),0.2
48,Bahrain,2014,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
48,Bahrain,2014,Gross domestic expenditure on R & D: Business enterprises (%),21.8
48,Bahrain,2014,Gross domestic expenditure on R & D: Government (%),41.5
48,Bahrain,2014,Gross domestic expenditure on R & D: Higher education (%),21.2
48,Bahrain,2014,Gross domestic expenditure on R & D: Private non-profit (%),2
48,Bahrain,2014,Gross domestic expenditure on R & D: Funds from abroad (%),12.4
48,Bahrain,2014,Gross domestic expenditure on R & D: Not distributed (%),1.1
112,Belarus,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.7
112,Belarus,2005,Gross domestic expenditure on R & D: Business enterprises (%),21.2
112,Belarus,2005,Gross domestic expenditure on R & D: Government (%),71.9
112,Belarus,2005,Gross domestic expenditure on R & D: Higher education (%),0.7
112,Belarus,2005,Gross domestic expenditure on R & D: Funds from abroad (%),6.3
112,Belarus,2008,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.7
112,Belarus,2008,Gross domestic expenditure on R & D: Business enterprises (%),36.5
112,Belarus,2008,Gross domestic expenditure on R & D: Government (%),57.6
112,Belarus,2008,Gross domestic expenditure on R & D: Higher education (%),0.3
112,Belarus,2008,Gross domestic expenditure on R & D: Private non-profit (%),0.1
112,Belarus,2008,Gross domestic expenditure on R & D: Funds from abroad (%),5.5
112,Belarus,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.7
112,Belarus,2010,Gross domestic expenditure on R & D: Business enterprises (%),27.1
112,Belarus,2010,Gross domestic expenditure on R & D: Government (%),58.7
112,Belarus,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.6
112,Belarus,2010,Gross domestic expenditure on R & D: Funds from abroad (%),13.6
112,Belarus,2011,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.7
112,Belarus,2011,Gross domestic expenditure on R & D: Business enterprises (%),45.8
112,Belarus,2011,Gross domestic expenditure on R & D: Government (%),45.5
112,Belarus,2011,Gross domestic expenditure on R & D: Private non-profit (%),0
112,Belarus,2011,Gross domestic expenditure on R & D: Funds from abroad (%),8.7
112,Belarus,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
112,Belarus,2016,Gross domestic expenditure on R & D: Business enterprises (%),38.7
112,Belarus,2016,Gross domestic expenditure on R & D: Government (%),44.7
112,Belarus,2016,Gross domestic expenditure on R & D: Funds from abroad (%),16.6
56,Belgium,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.8
56,Belgium,2005,Gross domestic expenditure on R & D: Business enterprises (%),59.7
56,Belgium,2005,Gross domestic expenditure on R & D: Government (%),24.7
56,Belgium,2005,Gross domestic expenditure on R & D: Higher education (%),2.6
56,Belgium,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.6
56,Belgium,2005,Gross domestic expenditure on R & D: Funds from abroad (%),12.4
56,Belgium,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.1
56,Belgium,2010,Gross domestic expenditure on R & D: Business enterprises (%),57.6
56,Belgium,2010,Gross domestic expenditure on R & D: Government (%),25.4
56,Belgium,2010,Gross domestic expenditure on R & D: Higher education (%),3.1
56,Belgium,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.6
56,Belgium,2010,Gross domestic expenditure on R & D: Funds from abroad (%),13.3
56,Belgium,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.5
56,Belgium,2015,Gross domestic expenditure on R & D: Business enterprises (%),58.6
56,Belgium,2015,Gross domestic expenditure on R & D: Government (%),22.5
56,Belgium,2015,Gross domestic expenditure on R & D: Higher education (%),2
56,Belgium,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.4
56,Belgium,2015,Gross domestic expenditure on R & D: Funds from abroad (%),16.5
56,Belgium,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.5
60,Bermuda,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
60,Bermuda,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
68,Bolivia (Plurin. State of),2002,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.3
68,Bolivia (Plurin. State of),2002,Gross domestic expenditure on R & D: Business enterprises (%),16
68,Bolivia (Plurin. State of),2002,Gross domestic expenditure on R & D: Government (%),20
68,Bolivia (Plurin. State of),2002,Gross domestic expenditure on R & D: Higher education (%),31
68,Bolivia (Plurin. State of),2002,Gross domestic expenditure on R & D: Private non-profit (%),19
68,Bolivia (Plurin. State of),2002,Gross domestic expenditure on R & D: Funds from abroad (%),14
68,Bolivia (Plurin. State of),2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
68,Bolivia (Plurin. State of),2009,Gross domestic expenditure on R & D: Business enterprises (%),5.2
68,Bolivia (Plurin. State of),2009,Gross domestic expenditure on R & D: Government (%),51.2
68,Bolivia (Plurin. State of),2009,Gross domestic expenditure on R & D: Higher education (%),26.5
68,Bolivia (Plurin. State of),2009,Gross domestic expenditure on R & D: Private non-profit (%),2.1
68,Bolivia (Plurin. State of),2009,Gross domestic expenditure on R & D: Funds from abroad (%),1.9
68,Bolivia (Plurin. State of),2009,Gross domestic expenditure on R & D: Not distributed (%),13.2
70,Bosnia and Herzegovina,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
70,Bosnia and Herzegovina,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
70,Bosnia and Herzegovina,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
70,Bosnia and Herzegovina,2016,Gross domestic expenditure on R & D: Business enterprises (%),28.8
70,Bosnia and Herzegovina,2016,Gross domestic expenditure on R & D: Government (%),31.5
70,Bosnia and Herzegovina,2016,Gross domestic expenditure on R & D: Higher education (%),13
70,Bosnia and Herzegovina,2016,Gross domestic expenditure on R & D: Private non-profit (%),0
70,Bosnia and Herzegovina,2016,Gross domestic expenditure on R & D: Funds from abroad (%),26.3
70,Bosnia and Herzegovina,2016,Gross domestic expenditure on R & D: Not distributed (%),0.3
72,Botswana,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
72,Botswana,2012,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.3
72,Botswana,2012,Gross domestic expenditure on R & D: Business enterprises (%),5.8
72,Botswana,2012,Gross domestic expenditure on R & D: Government (%),73.9
72,Botswana,2012,Gross domestic expenditure on R & D: Higher education (%),12.6
72,Botswana,2012,Gross domestic expenditure on R & D: Private non-profit (%),0.7
72,Botswana,2012,Gross domestic expenditure on R & D: Funds from abroad (%),6.8
72,Botswana,2012,Gross domestic expenditure on R & D: Not distributed (%),0.2
72,Botswana,2013,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.5
72,Botswana,2013,Gross domestic expenditure on R & D: Business enterprises (%),17.7
72,Botswana,2013,Gross domestic expenditure on R & D: Government (%),59.7
72,Botswana,2013,Gross domestic expenditure on R & D: Higher education (%),0.9
72,Botswana,2013,Gross domestic expenditure on R & D: Funds from abroad (%),21.7
76,Brazil,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),1
76,Brazil,2005,Gross domestic expenditure on R & D: Business enterprises (%),50.4
76,Brazil,2005,Gross domestic expenditure on R & D: Government (%),47.7
76,Brazil,2005,Gross domestic expenditure on R & D: Higher education (%),1.9
76,Brazil,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.2
76,Brazil,2010,Gross domestic expenditure on R & D: Business enterprises (%),47
76,Brazil,2010,Gross domestic expenditure on R & D: Government (%),51.1
76,Brazil,2010,Gross domestic expenditure on R & D: Higher education (%),1.8
76,Brazil,2010,Gross domestic expenditure on R & D: Not distributed (%),0
76,Brazil,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.3
76,Brazil,2015,Gross domestic expenditure on R & D: Business enterprises (%),47.5
76,Brazil,2015,Gross domestic expenditure on R & D: Government (%),50.2
76,Brazil,2015,Gross domestic expenditure on R & D: Higher education (%),2.3
76,Brazil,2015,Gross domestic expenditure on R & D: Not distributed (%),0
96,Brunei Darussalam,2003,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
96,Brunei Darussalam,2003,Gross domestic expenditure on R & D: Business enterprises (%),6.7
96,Brunei Darussalam,2003,Gross domestic expenditure on R & D: Government (%),86.8
96,Brunei Darussalam,2003,Gross domestic expenditure on R & D: Funds from abroad (%),6.6
96,Brunei Darussalam,2004,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
96,Brunei Darussalam,2004,Gross domestic expenditure on R & D: Business enterprises (%),1.6
96,Brunei Darussalam,2004,Gross domestic expenditure on R & D: Government (%),91
96,Brunei Darussalam,2004,Gross domestic expenditure on R & D: Higher education (%),7.4
100,Bulgaria,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
100,Bulgaria,2005,Gross domestic expenditure on R & D: Business enterprises (%),27.8
100,Bulgaria,2005,Gross domestic expenditure on R & D: Government (%),63.9
100,Bulgaria,2005,Gross domestic expenditure on R & D: Higher education (%),0.4
100,Bulgaria,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.3
100,Bulgaria,2005,Gross domestic expenditure on R & D: Funds from abroad (%),7.6
100,Bulgaria,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.6
100,Bulgaria,2010,Gross domestic expenditure on R & D: Business enterprises (%),16.7
100,Bulgaria,2010,Gross domestic expenditure on R & D: Government (%),43.2
100,Bulgaria,2010,Gross domestic expenditure on R & D: Higher education (%),0.5
100,Bulgaria,2010,Gross domestic expenditure on R & D: Private non-profit (%),0.1
100,Bulgaria,2010,Gross domestic expenditure on R & D: Funds from abroad (%),39.6
100,Bulgaria,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),1
100,Bulgaria,2015,Gross domestic expenditure on R & D: Business enterprises (%),35.6
100,Bulgaria,2015,Gross domestic expenditure on R & D: Government (%),20.3
100,Bulgaria,2015,Gross domestic expenditure on R & D: Higher education (%),0.1
100,Bulgaria,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.1
100,Bulgaria,2015,Gross domestic expenditure on R & D: Funds from abroad (%),43.8
100,Bulgaria,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.8
854,Burkina Faso,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
854,Burkina Faso,2005,Gross domestic expenditure on R & D: Government (%),100
854,Burkina Faso,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
854,Burkina Faso,2009,Gross domestic expenditure on R & D: Business enterprises (%),11.9
854,Burkina Faso,2009,Gross domestic expenditure on R & D: Government (%),9.1
854,Burkina Faso,2009,Gross domestic expenditure on R & D: Higher education (%),12.2
854,Burkina Faso,2009,Gross domestic expenditure on R & D: Private non-profit (%),1.3
854,Burkina Faso,2009,Gross domestic expenditure on R & D: Funds from abroad (%),59.6
854,Burkina Faso,2009,Gross domestic expenditure on R & D: Not distributed (%),5.9
854,Burkina Faso,2014,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
854,Burkina Faso,2014,Gross domestic expenditure on R & D: Government (%),98.4
854,Burkina Faso,2014,Gross domestic expenditure on R & D: Higher education (%),0
854,Burkina Faso,2014,Gross domestic expenditure on R & D: Private non-profit (%),0.1
854,Burkina Faso,2014,Gross domestic expenditure on R & D: Funds from abroad (%),1.5
108,Burundi,2008,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
108,Burundi,2008,Gross domestic expenditure on R & D: Government (%),59.9
108,Burundi,2008,Gross domestic expenditure on R & D: Higher education (%),0.2
108,Burundi,2008,Gross domestic expenditure on R & D: Funds from abroad (%),39.9
108,Burundi,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
108,Burundi,2011,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
132,Cabo Verde,2011,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
132,Cabo Verde,2011,Gross domestic expenditure on R & D: Government (%),100
116,Cambodia,2002,Gross domestic expenditure on R & D: as a percentage of GDP (%),0
116,Cambodia,2002,Gross domestic expenditure on R & D: Government (%),17.9
116,Cambodia,2002,Gross domestic expenditure on R & D: Private non-profit (%),43
116,Cambodia,2002,Gross domestic expenditure on R & D: Funds from abroad (%),28.4
116,Cambodia,2002,Gross domestic expenditure on R & D: Not distributed (%),10.6
116,Cambodia,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
116,Cambodia,2015,Gross domestic expenditure on R & D: Business enterprises (%),19.4
116,Cambodia,2015,Gross domestic expenditure on R & D: Government (%),23.5
116,Cambodia,2015,Gross domestic expenditure on R & D: Higher education (%),0.1
116,Cambodia,2015,Gross domestic expenditure on R & D: Private non-profit (%),22.1
116,Cambodia,2015,Gross domestic expenditure on R & D: Funds from abroad (%),34.9
124,Canada,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),2
124,Canada,2005,Gross domestic expenditure on R & D: Business enterprises (%),49.3
124,Canada,2005,Gross domestic expenditure on R & D: Government (%),31.8
124,Canada,2005,Gross domestic expenditure on R & D: Higher education (%),7.3
124,Canada,2005,Gross domestic expenditure on R & D: Private non-profit (%),2.8
124,Canada,2005,Gross domestic expenditure on R & D: Funds from abroad (%),8.8
124,Canada,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.8
124,Canada,2010,Gross domestic expenditure on R & D: Business enterprises (%),47.2
124,Canada,2010,Gross domestic expenditure on R & D: Government (%),34.9
124,Canada,2010,Gross domestic expenditure on R & D: Higher education (%),7.9
124,Canada,2010,Gross domestic expenditure on R & D: Private non-profit (%),3.5
124,Canada,2010,Gross domestic expenditure on R & D: Funds from abroad (%),6.6
124,Canada,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.6
124,Canada,2016,Gross domestic expenditure on R & D: Business enterprises (%),40.6
124,Canada,2016,Gross domestic expenditure on R & D: Government (%),33.1
124,Canada,2016,Gross domestic expenditure on R & D: Higher education (%),11.8
124,Canada,2016,Gross domestic expenditure on R & D: Private non-profit (%),4.2
124,Canada,2016,Gross domestic expenditure on R & D: Funds from abroad (%),10.4
148,Chad,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.3
148,Chad,2016,Gross domestic expenditure on R & D: Government (%),100
152,Chile,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.3
152,Chile,2010,Gross domestic expenditure on R & D: Business enterprises (%),25.4
152,Chile,2010,Gross domestic expenditure on R & D: Government (%),40.4
152,Chile,2010,Gross domestic expenditure on R & D: Higher education (%),12.7
152,Chile,2010,Gross domestic expenditure on R & D: Private non-profit (%),1.7
152,Chile,2010,Gross domestic expenditure on R & D: Funds from abroad (%),19.8
152,Chile,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4
152,Chile,2016,Gross domestic expenditure on R & D: Business enterprises (%),35.8
152,Chile,2016,Gross domestic expenditure on R & D: Government (%),46.4
152,Chile,2016,Gross domestic expenditure on R & D: Higher education (%),14.4
152,Chile,2016,Gross domestic expenditure on R & D: Private non-profit (%),1.5
152,Chile,2016,Gross domestic expenditure on R & D: Funds from abroad (%),1.9
156,China,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.3
156,China,2005,Gross domestic expenditure on R & D: Business enterprises (%),67
156,China,2005,Gross domestic expenditure on R & D: Government (%),26.3
156,China,2005,Gross domestic expenditure on R & D: Funds from abroad (%),0.9
156,China,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.7
156,China,2010,Gross domestic expenditure on R & D: Business enterprises (%),71.7
156,China,2010,Gross domestic expenditure on R & D: Government (%),24
156,China,2010,Gross domestic expenditure on R & D: Funds from abroad (%),1.3
156,China,2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),2.1
156,China,2016,Gross domestic expenditure on R & D: Business enterprises (%),76.1
156,China,2016,Gross domestic expenditure on R & D: Government (%),20
156,China,2016,Gross domestic expenditure on R & D: Funds from abroad (%),0.7
344,"China, Hong Kong SAR",2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.8
344,"China, Hong Kong SAR",2005,Gross domestic expenditure on R & D: Business enterprises (%),53
344,"China, Hong Kong SAR",2005,Gross domestic expenditure on R & D: Government (%),44.1
344,"China, Hong Kong SAR",2005,Gross domestic expenditure on R & D: Higher education (%),0.4
344,"China, Hong Kong SAR",2005,Gross domestic expenditure on R & D: Funds from abroad (%),2.5
344,"China, Hong Kong SAR",2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.7
344,"China, Hong Kong SAR",2010,Gross domestic expenditure on R & D: Business enterprises (%),47.6
344,"China, Hong Kong SAR",2010,Gross domestic expenditure on R & D: Government (%),47.3
344,"China, Hong Kong SAR",2010,Gross domestic expenditure on R & D: Higher education (%),0.1
344,"China, Hong Kong SAR",2010,Gross domestic expenditure on R & D: Funds from abroad (%),4.9
344,"China, Hong Kong SAR",2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.8
344,"China, Hong Kong SAR",2016,Gross domestic expenditure on R & D: Business enterprises (%),48.9
344,"China, Hong Kong SAR",2016,Gross domestic expenditure on R & D: Government (%),47.2
344,"China, Hong Kong SAR",2016,Gross domestic expenditure on R & D: Higher education (%),0
344,"China, Hong Kong SAR",2016,Gross domestic expenditure on R & D: Funds from abroad (%),3.9
446,"China, Macao SAR",2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
446,"China, Macao SAR",2005,Gross domestic expenditure on R & D: Business enterprises (%),0.2
446,"China, Macao SAR",2005,Gross domestic expenditure on R & D: Government (%),88
446,"China, Macao SAR",2005,Gross domestic expenditure on R & D: Higher education (%),10
446,"China, Macao SAR",2005,Gross domestic expenditure on R & D: Private non-profit (%),0.4
446,"China, Macao SAR",2005,Gross domestic expenditure on R & D: Not distributed (%),1.4
446,"China, Macao SAR",2007,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
446,"China, Macao SAR",2007,Gross domestic expenditure on R & D: Business enterprises (%),0.1
446,"China, Macao SAR",2007,Gross domestic expenditure on R & D: Government (%),89.3
446,"China, Macao SAR",2007,Gross domestic expenditure on R & D: Higher education (%),5.8
446,"China, Macao SAR",2007,Gross domestic expenditure on R & D: Private non-profit (%),2.8
446,"China, Macao SAR",2007,Gross domestic expenditure on R & D: Funds from abroad (%),0.6
446,"China, Macao SAR",2007,Gross domestic expenditure on R & D: Not distributed (%),1.6
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Business enterprises (%),0.2
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Government (%),91.7
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Higher education (%),6.4
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Private non-profit (%),1.4
446,"China, Macao SAR",2008,Gross domestic expenditure on R & D: Not distributed (%),0.3
446,"China, Macao SAR",2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.1
446,"China, Macao SAR",2016,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2
446,"China, Macao SAR",2016,Gross domestic expenditure on R & D: Government (%),61
446,"China, Macao SAR",2016,Gross domestic expenditure on R & D: Higher education (%),6.3
446,"China, Macao SAR",2016,Gross domestic expenditure on R & D: Private non-profit (%),0.3
446,"China, Macao SAR",2016,Gross domestic expenditure on R & D: Not distributed (%),32.5
