ID,Country,Year,Series,Value
28,Antigua and Barbuda,2005,Tourist/visitor arrivals (thousands),245
28,Antigua and Barbuda,2010,Tourist/visitor arrivals (thousands),230
28,Antigua and Barbuda,2015,Tourist/visitor arrivals (thousands),250
28,Antigua and Barbuda,2016,Tourist/visitor arrivals (thousands),265
28,Antigua and Barbuda,2017,Tourist/visitor arrivals (thousands),247
28,Antigua and Barbuda,1995,Tourism expenditure (millions of US dollars),247
28,Antigua and Barbuda,2005,Tourism expenditure (millions of US dollars),309
28,Antigua and Barbuda,2010,Tourism expenditure (millions of US dollars),298
28,Antigua and Barbuda,2015,Tourism expenditure (millions of US dollars),805
28,Antigua and Barbuda,2016,Tourism expenditure (millions of US dollars),804
28,Antigua and Barbuda,2017,Tourism expenditure (millions of US dollars),774
32,Argentina,1995,Tourist/visitor arrivals (thousands),"2,289"
32,Argentina,2005,Tourist/visitor arrivals (thousands),"3,823"
32,Argentina,2010,Tourist/visitor arrivals (thousands),"5,325"
32,Argentina,2015,Tourist/visitor arrivals (thousands),"5,736"
32,Argentina,2016,Tourist/visitor arrivals (thousands),"6,655"
32,Argentina,2017,Tourist/visitor arrivals (thousands),"6,720"
32,Argentina,1995,Tourism expenditure (millions of US dollars),"2,550"
32,Argentina,2005,Tourism expenditure (millions of US dollars),"3,209"
32,Argentina,2010,Tourism expenditure (millions of US dollars),"5,605"
32,Argentina,2015,Tourism expenditure (millions of US dollars),"5,441"
32,Argentina,2016,Tourism expenditure (millions of US dollars),"5,186"
32,Argentina,2017,Tourism expenditure (millions of US dollars),"5,514"
51,Armenia,1995,Tourist/visitor arrivals (thousands),12
51,Armenia,2005,Tourist/visitor arrivals (thousands),319
51,Armenia,2010,Tourist/visitor arrivals (thousands),684
51,Armenia,2015,Tourist/visitor arrivals (thousands),"1,192"
51,Armenia,2016,Tourist/visitor arrivals (thousands),"1,260"
51,Armenia,2017,Tourist/visitor arrivals (thousands),"1,495"
51,Armenia,1995,Tourism expenditure (millions of US dollars),14
51,Armenia,2005,Tourism expenditure (millions of US dollars),243
51,Armenia,2010,Tourism expenditure (millions of US dollars),694
51,Armenia,2015,Tourism expenditure (millions of US dollars),956
51,Armenia,2016,Tourism expenditure (millions of US dollars),988
51,Armenia,2017,Tourism expenditure (millions of US dollars),"1,140"
533,Aruba,1995,Tourist/visitor arrivals (thousands),619
533,Aruba,2005,Tourist/visitor arrivals (thousands),733
533,Aruba,2010,Tourist/visitor arrivals (thousands),824
533,Aruba,2015,Tourist/visitor arrivals (thousands),"1,225"
533,Aruba,2016,Tourist/visitor arrivals (thousands),"1,102"
533,Aruba,2017,Tourist/visitor arrivals (thousands),"1,071"
533,Aruba,1995,Tourism expenditure (millions of US dollars),554
533,Aruba,2005,Tourism expenditure (millions of US dollars),"1,097"
533,Aruba,2010,Tourism expenditure (millions of US dollars),"1,254"
533,Aruba,2015,Tourism expenditure (millions of US dollars),"1,664"
533,Aruba,2016,Tourism expenditure (millions of US dollars),"1,632"
533,Aruba,2017,Tourism expenditure (millions of US dollars),"1,733"
36,Australia,1995,Tourist/visitor arrivals (thousands),"3,726"
36,Australia,2005,Tourist/visitor arrivals (thousands),"5,499"
36,Australia,2010,Tourist/visitor arrivals (thousands),"5,790"
36,Australia,2015,Tourist/visitor arrivals (thousands),"7,450"
36,Australia,2016,Tourist/visitor arrivals (thousands),"8,269"
36,Australia,2017,Tourist/visitor arrivals (thousands),"8,815"
36,Australia,1995,Tourism expenditure (millions of US dollars),"10,370"
36,Australia,2005,Tourism expenditure (millions of US dollars),"19,719"
36,Australia,2010,Tourism expenditure (millions of US dollars),"31,064"
36,Australia,2015,Tourism expenditure (millions of US dollars),"30,872"
36,Australia,2016,Tourism expenditure (millions of US dollars),"36,786"
36,Australia,2017,Tourism expenditure (millions of US dollars),"43,982"
40,Austria,1995,Tourist/visitor arrivals (thousands),"17,173"
40,Austria,2005,Tourist/visitor arrivals (thousands),"19,952"
40,Austria,2010,Tourist/visitor arrivals (thousands),"22,004"
40,Austria,2015,Tourist/visitor arrivals (thousands),"26,728"
40,Austria,2016,Tourist/visitor arrivals (thousands),"28,121"
40,Austria,2017,Tourist/visitor arrivals (thousands),"29,460"
40,Austria,1995,Tourism expenditure (millions of US dollars),"13,435"
40,Austria,2005,Tourism expenditure (millions of US dollars),"16,243"
40,Austria,2010,Tourism expenditure (millions of US dollars),"18,758"
40,Austria,2015,Tourism expenditure (millions of US dollars),"20,416"
40,Austria,2016,Tourism expenditure (millions of US dollars),"20,971"
40,Austria,2017,Tourism expenditure (millions of US dollars),"22,408"
31,Azerbaijan,2005,Tourist/visitor arrivals (thousands),693
31,Azerbaijan,2010,Tourist/visitor arrivals (thousands),"1,280"
31,Azerbaijan,2015,Tourist/visitor arrivals (thousands),"1,922"
31,Azerbaijan,2016,Tourist/visitor arrivals (thousands),"2,044"
31,Azerbaijan,2017,Tourist/visitor arrivals (thousands),"2,454"
31,Azerbaijan,1995,Tourism expenditure (millions of US dollars),87
31,Azerbaijan,2005,Tourism expenditure (millions of US dollars),100
31,Azerbaijan,2010,Tourism expenditure (millions of US dollars),792
31,Azerbaijan,2015,Tourism expenditure (millions of US dollars),"2,535"
31,Azerbaijan,2016,Tourism expenditure (millions of US dollars),"2,855"
31,Azerbaijan,2017,Tourism expenditure (millions of US dollars),"3,214"
44,Bahamas,1995,Tourist/visitor arrivals (thousands),"1,598"
44,Bahamas,2005,Tourist/visitor arrivals (thousands),"1,608"
44,Bahamas,2010,Tourist/visitor arrivals (thousands),"1,370"
44,Bahamas,2015,Tourist/visitor arrivals (thousands),"1,484"
44,Bahamas,2016,Tourist/visitor arrivals (thousands),"1,499"
44,Bahamas,2017,Tourist/visitor arrivals (thousands),"1,439"
44,Bahamas,1995,Tourism expenditure (millions of US dollars),"1,356"
44,Bahamas,2005,Tourism expenditure (millions of US dollars),"2,081"
44,Bahamas,2010,Tourism expenditure (millions of US dollars),"2,159"
44,Bahamas,2015,Tourism expenditure (millions of US dollars),"2,554"
44,Bahamas,2016,Tourism expenditure (millions of US dollars),"2,608"
44,Bahamas,2017,Tourism expenditure (millions of US dollars),"2,598"
48,Bahrain,1995,Tourist/visitor arrivals (thousands),"2,311"
48,Bahrain,2005,Tourist/visitor arrivals (thousands),"6,313"
48,Bahrain,2010,Tourist/visitor arrivals (thousands),"11,952"
48,Bahrain,2015,Tourist/visitor arrivals (thousands),"9,670"
48,Bahrain,2016,Tourist/visitor arrivals (thousands),"10,158"
48,Bahrain,2017,Tourist/visitor arrivals (thousands),"11,370"
48,Bahrain,1995,Tourism expenditure (millions of US dollars),593
48,Bahrain,2005,Tourism expenditure (millions of US dollars),"1,603"
48,Bahrain,2010,Tourism expenditure (millions of US dollars),"2,163"
48,Bahrain,2015,Tourism expenditure (millions of US dollars),"2,372"
48,Bahrain,2016,Tourism expenditure (millions of US dollars),"4,021"
48,Bahrain,2017,Tourism expenditure (millions of US dollars),"3,836"
50,Bangladesh,1995,Tourist/visitor arrivals (thousands),156
50,Bangladesh,2005,Tourist/visitor arrivals (thousands),208
50,Bangladesh,2010,Tourist/visitor arrivals (thousands),303
50,Bangladesh,2005,Tourism expenditure (millions of US dollars),82
50,Bangladesh,2010,Tourism expenditure (millions of US dollars),103
50,Bangladesh,2015,Tourism expenditure (millions of US dollars),150
50,Bangladesh,2016,Tourism expenditure (millions of US dollars),214
50,Bangladesh,2017,Tourism expenditure (millions of US dollars),344
52,Barbados,1995,Tourist/visitor arrivals (thousands),442
52,Barbados,2005,Tourist/visitor arrivals (thousands),548
52,Barbados,2010,Tourist/visitor arrivals (thousands),532
52,Barbados,2015,Tourist/visitor arrivals (thousands),592
52,Barbados,2016,Tourist/visitor arrivals (thousands),632
52,Barbados,2017,Tourist/visitor arrivals (thousands),664
52,Barbados,1995,Tourism expenditure (millions of US dollars),630
52,Barbados,2005,Tourism expenditure (millions of US dollars),"1,081"
52,Barbados,2010,Tourism expenditure (millions of US dollars),"1,074"
112,Belarus,1995,Tourist/visitor arrivals (thousands),161
112,Belarus,2005,Tourist/visitor arrivals (thousands),91
112,Belarus,2010,Tourist/visitor arrivals (thousands),119
112,Belarus,2015,Tourist/visitor arrivals (thousands),"4,386"
112,Belarus,2016,Tourist/visitor arrivals (thousands),"10,935"
112,Belarus,2017,Tourist/visitor arrivals (thousands),"11,060"
112,Belarus,1995,Tourism expenditure (millions of US dollars),28
112,Belarus,2005,Tourism expenditure (millions of US dollars),346
112,Belarus,2010,Tourism expenditure (millions of US dollars),665
112,Belarus,2015,Tourism expenditure (millions of US dollars),"1,013"
112,Belarus,2016,Tourism expenditure (millions of US dollars),"1,019"
112,Belarus,2017,Tourism expenditure (millions of US dollars),"1,134"
56,Belgium,1995,Tourist/visitor arrivals (thousands),"5,560"
56,Belgium,2005,Tourist/visitor arrivals (thousands),"6,747"
56,Belgium,2010,Tourist/visitor arrivals (thousands),"7,186"
56,Belgium,2015,Tourist/visitor arrivals (thousands),"8,355"
56,Belgium,2016,Tourist/visitor arrivals (thousands),"7,481"
56,Belgium,2017,Tourist/visitor arrivals (thousands),"8,385"
56,Belgium,2005,Tourism expenditure (millions of US dollars),"10,881"
56,Belgium,2015,Tourism expenditure (millions of US dollars),"13,073"
56,Belgium,2016,Tourism expenditure (millions of US dollars),"12,697"
56,Belgium,2017,Tourism expenditure (millions of US dollars),"13,750"
84,Belize,1995,Tourist/visitor arrivals (thousands),131
84,Belize,2005,Tourist/visitor arrivals (thousands),237
84,Belize,2010,Tourist/visitor arrivals (thousands),242
84,Belize,2015,Tourist/visitor arrivals (thousands),341
84,Belize,2016,Tourist/visitor arrivals (thousands),386
84,Belize,2017,Tourist/visitor arrivals (thousands),427
84,Belize,1995,Tourism expenditure (millions of US dollars),78
84,Belize,2005,Tourism expenditure (millions of US dollars),214
84,Belize,2010,Tourism expenditure (millions of US dollars),264
84,Belize,2015,Tourism expenditure (millions of US dollars),372
84,Belize,2016,Tourism expenditure (millions of US dollars),391
84,Belize,2017,Tourism expenditure (millions of US dollars),427
204,Benin,1995,Tourist/visitor arrivals (thousands),138
204,Benin,2005,Tourist/visitor arrivals (thousands),176
204,Benin,2010,Tourist/visitor arrivals (thousands),199
204,Benin,2015,Tourist/visitor arrivals (thousands),255
204,Benin,2016,Tourist/visitor arrivals (thousands),267
204,Benin,2017,Tourist/visitor arrivals (thousands),281
204,Benin,2005,Tourism expenditure (millions of US dollars),108
204,Benin,2010,Tourism expenditure (millions of US dollars),149
204,Benin,2015,Tourism expenditure (millions of US dollars),148
204,Benin,2016,Tourism expenditure (millions of US dollars),129
60,Bermuda,1995,Tourist/visitor arrivals (thousands),387
60,Bermuda,2005,Tourist/visitor arrivals (thousands),270
60,Bermuda,2010,Tourist/visitor arrivals (thousands),232
60,Bermuda,2015,Tourist/visitor arrivals (thousands),220
60,Bermuda,2016,Tourist/visitor arrivals (thousands),244
60,Bermuda,2017,Tourist/visitor arrivals (thousands),270
60,Bermuda,2015,Tourism expenditure (millions of US dollars),370
60,Bermuda,2016,Tourism expenditure (millions of US dollars),441
60,Bermuda,2017,Tourism expenditure (millions of US dollars),513
64,Bhutan,1995,Tourist/visitor arrivals (thousands),5
64,Bhutan,2005,Tourist/visitor arrivals (thousands),14
64,Bhutan,2010,Tourist/visitor arrivals (thousands),41
64,Bhutan,2015,Tourist/visitor arrivals (thousands),155
64,Bhutan,2016,Tourist/visitor arrivals (thousands),210
64,Bhutan,2017,Tourist/visitor arrivals (thousands),255
64,Bhutan,1995,Tourism expenditure (millions of US dollars),5
64,Bhutan,2005,Tourism expenditure (millions of US dollars),19
64,Bhutan,2010,Tourism expenditure (millions of US dollars),64
64,Bhutan,2015,Tourism expenditure (millions of US dollars),120
64,Bhutan,2016,Tourism expenditure (millions of US dollars),139
64,Bhutan,2017,Tourism expenditure (millions of US dollars),105
68,Bolivia (Plurin. State of),1995,Tourist/visitor arrivals (thousands),284
68,Bolivia (Plurin. State of),2005,Tourist/visitor arrivals (thousands),524
68,Bolivia (Plurin. State of),2010,Tourist/visitor arrivals (thousands),679
68,Bolivia (Plurin. State of),2015,Tourist/visitor arrivals (thousands),882
68,Bolivia (Plurin. State of),2016,Tourist/visitor arrivals (thousands),959
68,Bolivia (Plurin. State of),2017,Tourist/visitor arrivals (thousands),"1,134"
68,Bolivia (Plurin. State of),1995,Tourism expenditure (millions of US dollars),92
68,Bolivia (Plurin. State of),2005,Tourism expenditure (millions of US dollars),345
68,Bolivia (Plurin. State of),2010,Tourism expenditure (millions of US dollars),339
68,Bolivia (Plurin. State of),2015,Tourism expenditure (millions of US dollars),810
68,Bolivia (Plurin. State of),2016,Tourism expenditure (millions of US dollars),827
68,Bolivia (Plurin. State of),2017,Tourism expenditure (millions of US dollars),919
669,Bonaire,1995,Tourist/visitor arrivals (thousands),59
669,Bonaire,2005,Tourist/visitor arrivals (thousands),63
669,Bonaire,2010,Tourist/visitor arrivals (thousands),71
669,Bonaire,1995,Tourism expenditure (millions of US dollars),37
669,Bonaire,2005,Tourism expenditure (millions of US dollars),87
668,Sint Eustatius,1995,Tourist/visitor arrivals (thousands),9
668,Sint Eustatius,2005,Tourist/visitor arrivals (thousands),10
668,Sint Eustatius,2010,Tourist/visitor arrivals (thousands),11
667,Saba,1995,Tourist/visitor arrivals (thousands),10
667,Saba,2005,Tourist/visitor arrivals (thousands),12
667,Saba,2010,Tourist/visitor arrivals (thousands),12
70,Bosnia and Herzegovina,2005,Tourist/visitor arrivals (thousands),217
70,Bosnia and Herzegovina,2010,Tourist/visitor arrivals (thousands),365
70,Bosnia and Herzegovina,2015,Tourist/visitor arrivals (thousands),678
70,Bosnia and Herzegovina,2016,Tourist/visitor arrivals (thousands),778
70,Bosnia and Herzegovina,2017,Tourist/visitor arrivals (thousands),923
70,Bosnia and Herzegovina,2005,Tourism expenditure (millions of US dollars),557
70,Bosnia and Herzegovina,2010,Tourism expenditure (millions of US dollars),662
70,Bosnia and Herzegovina,2015,Tourism expenditure (millions of US dollars),702
70,Bosnia and Herzegovina,2016,Tourism expenditure (millions of US dollars),773
70,Bosnia and Herzegovina,2017,Tourism expenditure (millions of US dollars),894
72,Botswana,1995,Tourist/visitor arrivals (thousands),521
72,Botswana,2005,Tourist/visitor arrivals (thousands),"1,474"
72,Botswana,2010,Tourist/visitor arrivals (thousands),"1,973"
72,Botswana,2015,Tourist/visitor arrivals (thousands),"1,528"
72,Botswana,2016,Tourist/visitor arrivals (thousands),"1,574"
72,Botswana,1995,Tourism expenditure (millions of US dollars),176
72,Botswana,2005,Tourism expenditure (millions of US dollars),563
72,Botswana,2010,Tourism expenditure (millions of US dollars),512
72,Botswana,2015,Tourism expenditure (millions of US dollars),631
72,Botswana,2016,Tourism expenditure (millions of US dollars),580
72,Botswana,2017,Tourism expenditure (millions of US dollars),705
76,Brazil,1995,Tourist/visitor arrivals (thousands),"1,991"
76,Brazil,2005,Tourist/visitor arrivals (thousands),"5,358"
76,Brazil,2010,Tourist/visitor arrivals (thousands),"5,161"
76,Brazil,2015,Tourist/visitor arrivals (thousands),"6,306"
76,Brazil,2016,Tourist/visitor arrivals (thousands),"6,547"
76,Brazil,2017,Tourist/visitor arrivals (thousands),"6,589"
76,Brazil,1995,Tourism expenditure (millions of US dollars),"1,085"
76,Brazil,2005,Tourism expenditure (millions of US dollars),"4,168"
76,Brazil,2010,Tourism expenditure (millions of US dollars),"5,522"
76,Brazil,2015,Tourism expenditure (millions of US dollars),"6,254"
76,Brazil,2016,Tourism expenditure (millions of US dollars),"6,613"
76,Brazil,2017,Tourism expenditure (millions of US dollars),"6,175"
92,British Virgin Islands,1995,Tourist/visitor arrivals (thousands),219
92,British Virgin Islands,2005,Tourist/visitor arrivals (thousands),337
92,British Virgin Islands,2010,Tourist/visitor arrivals (thousands),330
92,British Virgin Islands,2015,Tourist/visitor arrivals (thousands),393
92,British Virgin Islands,2016,Tourist/visitor arrivals (thousands),408
92,British Virgin Islands,2017,Tourist/visitor arrivals (thousands),335
92,British Virgin Islands,1995,Tourism expenditure (millions of US dollars),211
92,British Virgin Islands,2005,Tourism expenditure (millions of US dollars),412
92,British Virgin Islands,2010,Tourism expenditure (millions of US dollars),389
92,British Virgin Islands,2015,Tourism expenditure (millions of US dollars),484
96,Brunei Darussalam,2005,Tourist/visitor arrivals (thousands),126
96,Brunei Darussalam,2010,Tourist/visitor arrivals (thousands),214
96,Brunei Darussalam,2015,Tourist/visitor arrivals (thousands),218
96,Brunei Darussalam,2016,Tourist/visitor arrivals (thousands),219
96,Brunei Darussalam,2017,Tourist/visitor arrivals (thousands),259
96,Brunei Darussalam,2005,Tourism expenditure (millions of US dollars),191
96,Brunei Darussalam,2015,Tourism expenditure (millions of US dollars),147
96,Brunei Darussalam,2016,Tourism expenditure (millions of US dollars),144
96,Brunei Darussalam,2017,Tourism expenditure (millions of US dollars),177
100,Bulgaria,1995,Tourist/visitor arrivals (thousands),"3,466"
100,Bulgaria,2005,Tourist/visitor arrivals (thousands),"4,837"
100,Bulgaria,2010,Tourist/visitor arrivals (thousands),"6,047"
100,Bulgaria,2015,Tourist/visitor arrivals (thousands),"7,099"
100,Bulgaria,2016,Tourist/visitor arrivals (thousands),"8,252"
100,Bulgaria,2017,Tourist/visitor arrivals (thousands),"8,883"
100,Bulgaria,1995,Tourism expenditure (millions of US dollars),662
100,Bulgaria,2005,Tourism expenditure (millions of US dollars),"3,063"
100,Bulgaria,2010,Tourism expenditure (millions of US dollars),"3,807"
100,Bulgaria,2015,Tourism expenditure (millions of US dollars),"3,583"
100,Bulgaria,2016,Tourism expenditure (millions of US dollars),"4,164"
100,Bulgaria,2017,Tourism expenditure (millions of US dollars),"4,678"
854,Burkina Faso,1995,Tourist/visitor arrivals (thousands),124
854,Burkina Faso,2005,Tourist/visitor arrivals (thousands),245
854,Burkina Faso,2010,Tourist/visitor arrivals (thousands),274
854,Burkina Faso,2015,Tourist/visitor arrivals (thousands),163
854,Burkina Faso,2016,Tourist/visitor arrivals (thousands),152
854,Burkina Faso,2017,Tourist/visitor arrivals (thousands),143
854,Burkina Faso,2005,Tourism expenditure (millions of US dollars),46
854,Burkina Faso,2010,Tourism expenditure (millions of US dollars),105
854,Burkina Faso,2015,Tourism expenditure (millions of US dollars),152
854,Burkina Faso,2016,Tourism expenditure (millions of US dollars),172
108,Burundi,1995,Tourist/visitor arrivals (thousands),34
108,Burundi,2005,Tourist/visitor arrivals (thousands),148
108,Burundi,2010,Tourist/visitor arrivals (thousands),142
108,Burundi,2015,Tourist/visitor arrivals (thousands),131
108,Burundi,2016,Tourist/visitor arrivals (thousands),187
108,Burundi,2017,Tourist/visitor arrivals (thousands),299
108,Burundi,1995,Tourism expenditure (millions of US dollars),2
108,Burundi,2005,Tourism expenditure (millions of US dollars),2
108,Burundi,2010,Tourism expenditure (millions of US dollars),2
108,Burundi,2015,Tourism expenditure (millions of US dollars),2
108,Burundi,2016,Tourism expenditure (millions of US dollars),2
108,Burundi,2017,Tourism expenditure (millions of US dollars),3
132,Cabo Verde,1995,Tourist/visitor arrivals (thousands),28
132,Cabo Verde,2005,Tourist/visitor arrivals (thousands),198
132,Cabo Verde,2010,Tourist/visitor arrivals (thousands),336
132,Cabo Verde,2015,Tourist/visitor arrivals (thousands),520
132,Cabo Verde,2016,Tourist/visitor arrivals (thousands),598
132,Cabo Verde,2017,Tourist/visitor arrivals (thousands),668
132,Cabo Verde,1995,Tourism expenditure (millions of US dollars),29
132,Cabo Verde,2005,Tourism expenditure (millions of US dollars),177
132,Cabo Verde,2010,Tourism expenditure (millions of US dollars),387
132,Cabo Verde,2015,Tourism expenditure (millions of US dollars),380
132,Cabo Verde,2016,Tourism expenditure (millions of US dollars),401
132,Cabo Verde,2017,Tourism expenditure (millions of US dollars),462
116,Cambodia,1995,Tourist/visitor arrivals (thousands),220
116,Cambodia,2005,Tourist/visitor arrivals (thousands),"1,422"
116,Cambodia,2010,Tourist/visitor arrivals (thousands),"2,508"
116,Cambodia,2015,Tourist/visitor arrivals (thousands),"4,775"
116,Cambodia,2016,Tourist/visitor arrivals (thousands),"5,012"
116,Cambodia,2017,Tourist/visitor arrivals (thousands),"5,602"
116,Cambodia,1995,Tourism expenditure (millions of US dollars),71
116,Cambodia,2005,Tourism expenditure (millions of US dollars),929
116,Cambodia,2010,Tourism expenditure (millions of US dollars),"1,671"
116,Cambodia,2015,Tourism expenditure (millions of US dollars),"3,418"
116,Cambodia,2016,Tourism expenditure (millions of US dollars),"3,523"
116,Cambodia,2017,Tourism expenditure (millions of US dollars),"4,023"
120,Cameroon,2010,Tourist/visitor arrivals (thousands),573
120,Cameroon,2015,Tourist/visitor arrivals (thousands),897
120,Cameroon,2016,Tourist/visitor arrivals (thousands),994
120,Cameroon,1995,Tourism expenditure (millions of US dollars),75
120,Cameroon,2005,Tourism expenditure (millions of US dollars),229
120,Cameroon,2010,Tourism expenditure (millions of US dollars),171
120,Cameroon,2015,Tourism expenditure (millions of US dollars),476
120,Cameroon,2016,Tourism expenditure (millions of US dollars),508
120,Cameroon,2017,Tourism expenditure (millions of US dollars),543
124,Canada,1995,Tourist/visitor arrivals (thousands),"16,932"
124,Canada,2005,Tourist/visitor arrivals (thousands),"18,771"
124,Canada,2010,Tourist/visitor arrivals (thousands),"16,219"
124,Canada,2015,Tourist/visitor arrivals (thousands),"17,971"
124,Canada,2016,Tourist/visitor arrivals (thousands),"19,971"
124,Canada,2017,Tourist/visitor arrivals (thousands),"20,798"
124,Canada,1995,Tourism expenditure (millions of US dollars),"9,176"
124,Canada,2005,Tourism expenditure (millions of US dollars),"15,887"
124,Canada,2010,Tourism expenditure (millions of US dollars),"18,438"
124,Canada,2015,Tourism expenditure (millions of US dollars),"19,256"
136,Cayman Islands,1995,Tourist/visitor arrivals (thousands),361
136,Cayman Islands,2005,Tourist/visitor arrivals (thousands),168
136,Cayman Islands,2010,Tourist/visitor arrivals (thousands),288
136,Cayman Islands,2015,Tourist/visitor arrivals (thousands),385
136,Cayman Islands,2016,Tourist/visitor arrivals (thousands),385
136,Cayman Islands,2017,Tourist/visitor arrivals (thousands),418
136,Cayman Islands,1995,Tourism expenditure (millions of US dollars),394
136,Cayman Islands,2005,Tourism expenditure (millions of US dollars),356
136,Cayman Islands,2010,Tourism expenditure (millions of US dollars),465
136,Cayman Islands,2015,Tourism expenditure (millions of US dollars),655
136,Cayman Islands,2016,Tourism expenditure (millions of US dollars),657
140,Central African Republic,1995,Tourist/visitor arrivals (thousands),26
140,Central African Republic,2005,Tourist/visitor arrivals (thousands),12
140,Central African Republic,2010,Tourist/visitor arrivals (thousands),54
140,Central African Republic,2015,Tourist/visitor arrivals (thousands),121
140,Central African Republic,1995,Tourism expenditure (millions of US dollars),4
140,Central African Republic,2005,Tourism expenditure (millions of US dollars),7
140,Central African Republic,2010,Tourism expenditure (millions of US dollars),14
148,Chad,2010,Tourist/visitor arrivals (thousands),71
148,Chad,2015,Tourist/visitor arrivals (thousands),120
148,Chad,2016,Tourist/visitor arrivals (thousands),98
148,Chad,2017,Tourist/visitor arrivals (thousands),87
148,Chad,1995,Tourism expenditure (millions of US dollars),43
152,Chile,1995,Tourist/visitor arrivals (thousands),"1,540"
152,Chile,2005,Tourist/visitor arrivals (thousands),"2,027"
152,Chile,2010,Tourist/visitor arrivals (thousands),"2,801"
152,Chile,2015,Tourist/visitor arrivals (thousands),"4,478"
152,Chile,2016,Tourist/visitor arrivals (thousands),"5,641"
152,Chile,2017,Tourist/visitor arrivals (thousands),"6,450"
152,Chile,1995,Tourism expenditure (millions of US dollars),"1,186"
152,Chile,2005,Tourism expenditure (millions of US dollars),"1,608"
152,Chile,2010,Tourism expenditure (millions of US dollars),"2,362"
152,Chile,2015,Tourism expenditure (millions of US dollars),"3,412"
152,Chile,2016,Tourism expenditure (millions of US dollars),"3,723"
152,Chile,2017,Tourism expenditure (millions of US dollars),"4,604"
156,China,1995,Tourist/visitor arrivals (thousands),"20,034"
156,China,2005,Tourist/visitor arrivals (thousands),"46,809"
